-828,8976,16640,-1378,2368,-3
-496,8748,15960,-1548,1918,-5
-340,8492,15272,-1580,1600,192
-300,8280,15000,-1521,1600,298
-744,8380,14688,-1571,1776,255
-1068,8076,14672,-1632,1759,-106
-1016,7976,14328,-1639,1625,-512
-904,8332,14060,-1495,1399,-754
-692,8308,13932,-1237,851,-895
-360,8324,13916,-936,260,-905
-56,8668,13936,-755,-178,-871
288,8768,13952,-718,-366,-718
55,2846,2934
428,-4436,20492,-9553,-4872,3506
2408,-4748,17416,-12300,-9780,3699
3528,-4668,15124,-13390,-11899,4486
4624,-8376,13220,-10166,-15555,8241
6236,-16564,6592,-3378,-14425,11026
8156,-18532,-2136,4007,-2144,9280
8300,-12268,-2180,11671,13908,8428
6348,-4428,2620,17090,20486,10448
6144,-1212,2540,22793,20142,14096
4660,-168,4512,29369,16561,18759
988,-2960,11096,31621,6085,23006
-1724,-52,19316,31369,-12601,27394
-884,-6468,21648,30861,-32768,28711
2720,-9000,19872,32213,-32768,29857
5996,-4712,18336,32065,-32768,29230
5476,896,21136,30345,-32768,27071
9672,776,18276,29059,-32768,23570
17248,1640,9136,26007,-32768,22466
20012,6860,12024,26344,-32768,23346
18972,5320,8776,25482,-30893,25118
8300,2276,18072,25555,-18118,26136
-5640,-9632,24776,22210,-19613,27861
-5644,-4660,17048,18081,-19962,20641
-1276,-2268,9276,15709,-5891,8952
-228,-2492,9960,15468,9799,-134
2588,-2088,14544,13927,19744,-5929
6680,-1516,18504,11454,24375,-9518
9648,268,22924,8029,22473,-10985
13748,2444,25424,3179,16214,-8472
16796,1848,24300,-469,9550,-2882
18648,1748,23588,-3932,5674,2772
19472,1112,21020,-7417,5061,7838
18852,212,18160,-9884,8579,12169
16612,-224,15948,-11976,13402,15576
13920,-424,13752,-13822,18387,18421
9576,-128,12264,-14813,21426,20691
7748,304,9000,-14538,22600,22658
4940,-2012,8460,-12477,23759,23758
2228,-3044,6608,-9842,23946,22932
1416,-4412,3536,-6225,25973,20267
152,-2552,3328,-1352,29827,16965
-3384,-1776,6500,2140,30150,12846
-5800,-2704,9920,3672,25254,8651
-7428,-6612,13108,4311,15248,3918
-4832,-7020,14720,6438,4106,1653
-112,-3884,15272,7788,-3984,1711
4644,-3472,16092,10237,-5125,4569
6268,-5488,18012,9407,-3024,6384
8188,-3112,17672,7720,1005,7955
6776,-1476,18736,6548,3364,10234
3468,-1916,20176,5396,887,12605
2216,-3352,18640,4059,-3511,13356
3184,-4224,15640,3876,-5140,12807
4432,-4480,13852,4532,-3461,11690
5632,-4316,13000,5558,340,11563
5572,-3748,13900,6484,3582,12034
4764,-3268,15032,7167,5203,12898
3792,-3464,16616,7361,5624,13823
3216,-3144,17460,7243,6439,14261
2196,-2924,18808,6400,7555,14048
1208,-3036,19632,4868,8850,13134
1340,-3344,19564,2951,9943,11936
1812,-3736,18844,1168,10742,10971
2548,-3796,18048,-425,10216,10470
2952,-2416,17124,-1794,7685,11323
2872,-3048,14908,-2710,3655,12304
2656,-3700,12648,-2198,-221,13080
2012,-3948,12120,-251,-4267,13991
1520,-3516,12444,1736,-7659,14628
920,-2996,13472,3322,-8867,14805
412,-2348,14724,4084,-7861,14630
-284,-2004,15804,4024,-5616,14165
-808,-1988,15564,3359,-1861,13436
-2340,-1640,15488,2602,2696,12253
-3944,-2020,15520,1880,5073,10441
-4852,-2356,14776,1644,4864,8259
-3272,-3092,12892,2238,4713,6055
-1724,-2960,12292,3425,5352,4541
-1072,-2844,13272,4382,4610,3917
-888,-2328,14120,4784,2315,3605
-636,-2184,14276,5208,247,3496
-672,-2156,14800,5665,-1319,3503
-1472,-1924,15884,5768,-2342,3309
-2020,-2084,16696,5450,-3026,2543
-1920,-2404,17120,4806,-2856,1357
-836,-1932,17372,3932,-2062,182
692,-1948,17628,3044,-1201,-47
1936,-1996,17820,2256,-988,340
2952,-1616,17588,1588,-871,1357
3168,-1420,16720,769,-530,2570
2416,-1344,15328,189,215,3352
1564,-1440,13840,320,1390,3526
356,-1940,12864,1019,2520,3091
-356,-2016,12508,1990,3006,2272
-872,-1920,13048,3163,2580,1466
-916,-1932,14016,4154,1624,822
-1220,-1372,15512,4660,686,272
-1584,-1436,16920,4581,-908,-348
-664,-1596,17232,4187,-1581,-1151
820,-1596,17104,3634,-91,-1842
1904,-1288,17124,3044,2258,-1919
2168,-756,17648,2237,4235,-1452
1968,-528,18104,1281,4264,-591
2212,-1124,17796,597,3534,1
2824,-1396,17476,369,2942,574
3848,-1484,17112,176,3056,1581
4808,-1272,16708,-330,4089,2999
4360,-1384,16548,-873,5320,4450
2696,-1472,15724,-1225,6166,5357
116,-1376,15388,-1204,6346,5429
-2532,-1080,15400,-847,4995,4765
-4572,-1200,15496,-156,2308,3406
-5784,-1152,15164,844,-181,1526
-6176,-868,15008,1709,-1703,-479
-5876,-800,15520,2074,-2653,-3256
-4624,-1072,16284,1797,-3412,-6297
-1752,-1504,16100,1610,-3579,-8162
1548,-1436,15252,1688,-1965,-8489
3788,-720,15408,1611,571,-7569
4872,-480,15424,1369,2239,-6256
5728,-1136,15016,950,3423,-4477
6724,-1640,13804,763,5101,-2491
5768,-2308,14112,1034,6474,-305
3468,-2176,15380,1259,5973,1433
720,-1992,16460,1347,3621,2410
-1224,-1924,16972,1197,1041,2196
-1824,-1620,16456,1228,234,1321
-2532,-200,16640,1782,1463,270
-4048,352,18504,2127,2984,-1048
-4880,-268,20304,1428,4171,-2966
-5104,-732,22324,-1157,3790,-5324
-2108,-1148,20344,-3958,3092,-6953
1484,-1724,16656,-5290,5089,-7031
2700,-1068,15184,-5723,7843,-6408
2648,-1248,14312,-5770,8563,-5583
2084,-2672,14072,-4713,6069,-4391
2060,-2812,13940,-2879,1352,-2716
1904,-1996,13956,-1076,-3390,-581
952,-1524,14552,308,-7393,1198
-216,-1148,14992,1185,-10201,1963
-1772,-1128,14892,1998,-11885,1792
-2760,-692,14776,2701,-11711,552
-2908,-888,14648,3401,-10242,-1129
-2896,-1456,14792,4015,-7842,-2366
-2324,-1360,14620,3995,-4178,-3748
-1808,-964,14464,3851,-65,-5833
-1592,-1624,14852,3643,2671,-7320
-1392,-2232,16276,3418,3576,-7999
-740,-1608,17184,2803,2794,-8047
580,-1200,17344,2223,2113,-7695
2520,-392,17452,1758,2530,-6199
3116,-780,17428,1120,3102,-4405
3000,-1028,17596,489,3455,-2542
2268,-432,18292,-202,2644,-406
832,-592,18180,-1167,272,1162
776,340,17448,-1166,-2173,1853
7072,9304,18556,-582,-4558,183
8736,772,16472,-2549,-4049,4792
4760,-6464,14608,-2552,-2805,11037
-176,-3716,14804,-1985,-3368,12662
-5540,-3408,13836,-1482,-5174,10882
-6428,-2612,12764,-184,-5633,7256
-7548,-3428,13744,719,-5559,4746
-6436,-1956,13696,1256,-5116,956
-3348,-92,13516,1835,-3550,-1730
-996,420,14244,2272,-1375,-2637
472,356,14620,2334,577,-2741
1064,308,15064,2181,1964,-2422
744,84,14964,2107,2837,-1915
712,-144,14980,2453,3253,-2038
1800,-596,15480,2873,3206,-2405
3008,-548,15916,3447,2679,-1611
3280,-312,17236,3560,1541,51
2468,192,18784,3069,-284,1683
1052,-68,19660,2251,-2825,3037
-412,-416,19844,1726,-5695,3725
-1348,-476,20000,1362,-8136,3735
-2044,-468,20280,1432,-9925,3400
-2288,-636,20608,2017,-10951,2521
-1980,-976,22152,3128,-11928,1134
824,-708,23168,4075,-11692,-482
3280,-1152,24864,4862,-9965,-1413
5252,-920,27052,4899,-7801,-1259
5884,156,29156,3863,-6204,156
5724,72,30304,2363,-5190,1659
4944,-336,30880,920,-4794,2785
5516,-1472,29508,352,-3582,3407
6124,-720,28976,825,-324,3808
5516,96,30140,1391,2190,4280
4372,712,32568,1844,2382,4654
3360,1604,32767,1839,-135,4980
3672,2156,32767,1265,-3988,5284
5188,2332,32767,319,-5724,5606
6884,2572,32767,-1193,-4103,5706
7748,2272,32767,-3150,578,5769
7508,1872,30716,-4808,6839,5555
5644,1676,28700,-6486,12501,4833
3824,1008,25636,-8202,16517,3504
3284,88,21756,-9314,20207,1877
2920,-620,18452,-9717,23289,310
2860,-1152,15244,-9742,25576,-1101
3224,-1760,11900,-9223,27532,-2143
3324,-2204,9900,-8184,28798,-2614
3328,-1852,8804,-7371,28222,-2433
3388,-1836,7812,-6584,26526,-1574
2364,-1612,7380,-5699,23704,-211
1088,-1452,7128,-5085,19758,1020
-388,-1340,6644,-4803,15444,1614
-1252,-1148,6432,-4754,10538,1840
-1232,-1648,5044,-5127,6433,2016
-624,-1592,2748,-5147,5002,2240
-464,-1680,1448,-4698,5876,2507
-1124,-1616,1412,-4454,6765,2635
-1756,-1184,1404,-4508,6513,2834
-2440,-916,1064,-4534,5622,3164
-3536,-912,744,-4200,4349,3309
-4136,-732,780,-3438,2866,3096
-4448,-872,1032,-2202,1156,2599
-4684,-904,1784,-701,-445,2166
-4524,-660,2556,322,-1305,1872
-4428,-244,3344,659,-1082,1559
-5136,36,4620,388,-757,1294
-5724,112,5036,-14,-1021,965
-6024,-20,4984,16,-1439,600
-6300,-60,5300,458,-1924,39
-6452,-112,5992,1032,-2616,-899
-6380,-448,6848,1722,-3831,-2143
-5420,-584,7408,2361,-4349,-3411
-4212,-544,7976,2706,-3574,-4135
-3144,-548,9368,2616,-2264,-4381
-2896,-752,11304,2203,-1983,-4219
-2488,-744,12648,1483,-3114,-3445
-1960,-388,12736,552,-4298,-2423
-1872,-836,12544,2,-4456,-1558
040,16020,169,-54,151
544,-1052,15928,191,25,100
652,-1176,15936,221,217,62
712,-1140,15904,254,345,2
692,-1060,16064,291,392,-39
864,-1064,16168,288,376,19
860,-928,16160,266,264,70
736,-976,16212,193,67,195
668,-1124,16344,150,-138,241
592,-960,16128,176,-193,216
676,-1112,16188,128,-75,166
592,-992,16196,48,108,107
712,-1068,16176,-40,187,67
644,-1116,15964,-80,302,33
604,-1084,15988,-94,401,9
620,-1068,15748,-21,399,-4
568,-1088,15936,49,290,-74
676,-1048,15828,179,216,-58
788,-1140,15708,302,152,-22
668,-1168,15880,404,79,-11
740,-1064,16172,438,-10,-13
852,-1112,16100,440,46,-26
936,-1016,16380,425,115,-2
892,-996,16532,308,117,70
956,-940,16488,187,125,125
872,-940,16468,38,161,144
820,-1032,16468,-97,232,141
728,-888,16196,-213,293,145
540,-1004,15956,-285,287,165
356,-1092,15876,-308,287,120
304,-1048,15864,-253,198,81
392,-972,15692,-198,189,25
400,-1116,15544,-54,261,-37
352,-1128,15676,20,297,-160
408,-1100,15608,123,182,-196
548,-1184,15576,271,24,-215
768,-1104,15772,347,15,-239
952,-964,15580,433,165,-187
844,-1036,15976,410,124,-75
764,-1116,16248,376,-39,-37
768,-1116,16300,284,-143,70
808,-1056,16216,117,-82,119
752,-1148,16176,-27,69,123
620,-1136,16048,-113,124,76
592,-1060,16012,-150,125,51
520,-1032,15744,-149,113,-11
632,-1140,15816,-69,112,-20
460,-1204,15812,-14,62,15
408,-1264,15556,121,116,-92
584,-1276,15736,250,161,-152
596,-1136,15716,358,66,-192
656,-1216,16108,414,-118,-160
828,-1124,16224,396,-307,-127
832,-1140,16132,332,-360,-90
892,-1220,16200,346,-266,-92
1000,-1324,16356,304,-188,-115
1036,-1244,16472,192,-88,-89
1012,-1188,16512,116,15,28
928,-1096,16296,26,132,87
924,-1240,16260,-23,245,126
792,-1088,16092,-45,387,119
740,-1100,16164,-50,431,113
864,-1060,16108,-29,398,104
616,-956,16192,22,253,145
572,-1024,16084,25,103,150
544,-1044,16048,55,6,148
504,-1008,16032,93,31,123
404,-996,16120,119,80,58
620,-1072,16332,107,31,-34
568,-1088,16164,77,23,-70
828,-1156,16080,49,144,-60
788,-1040,16048,24,299,-47
792,-1172,16044,-20,381,-5
872,-1240,15992,-37,368,-30
764,-1144,15956,-53,370,-30
904,-1116,15976,-46,322,33
824,-1024,15936,-20,163,72
724,-968,16044,-28,-86,142
736,-1028,15820,36,-246,194
652,-1100,15824,59,-130,195
460,-968,15692,94,20,201
372,-880,15884,93,78,193
336,-996,15712,53,100,105
372,-976,15776,68,101,4
400,-948,15816,91,60,-11
332,-1020,15876,146,16,-38
284,-1104,15732,186,-20,-150
516,-1060,15736,251,-58,-240
624,-1112,15896,305,-92,-253
628,-1144,16056,315,-180,-215
824,-1104,16056,328,-218,-210
1044,-1204,16036,293,-80,-195
976,-1104,16152,275,70,-178
944,-1180,16144,190,249,-159
1028,-1108,16092,169,287,-78
992,-1084,16300,122,210,-11
952,-1120,16156,135,38,79
928,-1076,16344,151,-56,174
908,-960,16296,111,-149,202
684,-1088,16136,69,-183,201
604,-1052,16172,15,-135,160
520,-1056,16084,-7,-67,80
520,-1128,16060,-26,47,-21
656,-1120,15988,12,217,-63
676,-1172,15964,50,346,-61
684,-1160,16064,61,331,-98
548,-1144,15920,142,241,-49
784,-1156,16184,160,114,-60
856,-1168,16012,159,68,-45
760,-1004,16000,149,196,-33
760,-1000,16096,77,272,-50
680,-1000,16120,19,223,-7
760,-1140,16032,-19,56,-11
776,-1108,15964,23,-4,-1
800,-1244,15920,42,-13,-31
836,-1136,15964,100,113,18
800,-1152,16020,161,188,76
784,-1180,15924,190,244,87
652,-1048,16116,170,278,59
612,-1032,16080,152,195,44
616,-1048,15928,149,157,22
724,-1000,16052,170,201,-46
720,-1012,15928,178,206,-47
800,-992,15936,177,189,-49
580,-1056,15956,154,183,32
748,-1148,15988,149,209,-21
692,-1136,15976,146,263,-104
748,-1088,16040,160,236,-151
872,-1088,15952,172,241,-120
924,-1332,16072,222,403,-25
876,-1028,16084,196,619,29
736,-1096,16208,116,582,92
580,-1148,16160,61,341,111
532,-1072,16132,78,85,144
676,-1196,15948,69,178,48
672,-1112,16040,81,431,8
664,-1068,16216,47,398,-17
636,-1080,16140,59,237,23
588,-1208,16140,49,41,77
620,-1172,16096,46,-118,126
664,-1164,15916,101,-75,108
588,-1208,15832,134,191,83
548,-1260,15852,167,327,7
540,-1148,15956,144,373,-42
460,-1124,16020,146,270,-45
656,-1108,15888,152,137,-13
588,-1116,15872,211,128,-13
584,-1080,15864,266,235,-33
644,-1228,15856,332,350,-41
648,-1108,15988,350,438,-25
668,-996,15936,362,493,-83
660,-1032,16200,339,503,-141
752,-1080,16192,330,446,-119
728,-1152,16304,329,275,-122
848,-1036,16228,282,97,-73
932,-1124,16244,238,122,-20
952,-1044,16260,176,167,90
728,-1084,16308,88,180,118
608,-1060,16292,-21,118,142
560,-960,16016,-73,156,142
476,-1076,16004,-152,252,117
276,-992,15860,-207,402,71
276,-980,15780,-224,450,6
284,-1056,15556,-153,439,-54
200,-1196,15588,-20,299,-86
444,-1200,15308,190,233,-143
588,-1264,15464,406,156,-173
652,-1176,15828,561,177,-213
708,-1196,15972,647,138,-194
704,-1188,16204,666,65,-112
744,-1132,16260,598,68,-110
848,-1080,16436,487,98,-84
944,-1148,16504,367,169,-68
1060,-1108,16592,215,152,19
960,-1040,16516,93,186,132
856,-1000,16432,-37,159,203
680,-1072,16224,-99,242,267
644,-940,15968,-165,373,242
388,-1020,15856,-131,460,180
400,-1068,15792,-23,456,114
508,-1120,15708,121,448,39
444,-1004,15832,273,371,38
540,-1076,16068,351,200,78
680,-1176,16156,417,70,121
556,-968,16252,382,52,104
484,-880,16300,315,127,26
532,-980,16312,168,212,-31
616,-936,16296,70,352,-37
708,-900,16300,-42,386,-41
688,-1012,16116,-122,326,-23
644,-1020,16128,-104,204,46
664,-1132,15812,-54,91,120
732,-956,15804,16,21,176
532,-980,15712,107,-27,228
352,-1156,15680,216,3,246
380,-1044,15792,302,154,150
364,-1020,15788,348,319,27
304,-1012,15976,365,395,-48
352,-928,16172,375,278,-53
432,-980,16304,331,103,2
584,-932,16204,262,76,69
536,-988,16108,194,145,110
460,-860,16040,87,153,60
324,-996,15904,53,125,54
376,-980,15828,29,47,56
276,-916,15744,51,11,12
360,-884,15880,123,24,-19
400,-944,15724,208,-37,-101
288,-1044,15828,303,-70,-166
436,-1088,15964,346,-133,-191
660,-1124,15908,391,-132,-217
640,-1144,16008,376,-76,-223
548,-1220,16216,341,-110,-182
676,-1384,16056,272,-123,-164
796,-1468,15988,231,108,-197
792,-1332,15936,196,343,-195
688,-1456,16008,202,261,-141
628,-1520,15956,208,-7,-59
740,-1656,15756,293,-146,-38
740,-1696,15876,352,-153,33
688,-1780,15796,390,-200,75
508,-1852,15788,441,-176,142
560,-1936,15996,496,-222,266
492,-2112,16068,456,-393,290
344,-2488,15900,495,-444,371
508,-2896,15996,621,-374,376
496,-3140,16072,629,-366,447
412,-3468,16384,656,-526,539
504,-4004,16460,752,-712,637
568,-4448,16640,873,-721,762
580,-5164,16736,1037,-703,885
436,-5832,16984,1201,-664,1021
-148,-6560,17160,1390,-669,1108
-1080,-7812,18208,1448,-1324,877
-792,-9196,18212,1669,-1769,338
348,-10288,18572,2279,-1689,55
1208,-10800,19084,2888,-1371,-26
1960,-11424,19920,3479,-643,12
3180,-11576,20496,3731,235,64
4320,-11504,20900,4004,1383,409
5020,-11236,21516,3878,2450,1281
5136,-10960,21732,3200,2999,2307
5044,-10892,21860,2266,3126,3420
5184,-10064,21412,1318,3307,4740
4396,-8972,20924,99,3478,6169
3080,-8092,20196,-1125,3157,7149
1680,-7380,19272,-2390,2525,7651
640,-6236,17544,-3576,2172,7520
564,-5112,15796,-4315,2417,7006
572,-4256,14600,-4234,2662,6344
1136,-3400,14004,-3538,2600,5918
1636,-2708,13636,-2596,2350,5803
2372,-1984,13868,-1698,1802,6140
2628,-1240,14052,-1124,1266,6625
2772,-420,14160,-992,636,7111
2540,228,14292,-1094,96,7349
2448,1124,13544,-1412,192,7365
2812,2044,12216,-1504,1554,7272
2564,2840,11476,-1481,3412,7233
1800,3400,10804,-1303,4457,7000
1324,3516,10072,-415,4646,6782
1172,4216,9972,1144,4052,6568
1304,4616,10408,2891,2877,6403
1592,4604,11016,4713,1696,6365
1944,5384,12304,6092,675,6446
2324,6128,13432,6802,126,6720
2596,6824,14368,6840,88,7164
2540,7836,15340,6277,504,7495
2072,8200,15780,5078,1147,7532
1232,8516,15680,3814,2079,7301
516,8832,15856,2635,2665,6926
-412,8900,15580,1668,2548,6662
-1564,8976,15612,1005,1520,6297
-2548,8676,15444,676,-132,5643
-2860,8348,15076,590,-1598,4822
052,579,-113,-116
-376,-908,16068,641,-380,-45
-136,-932,16332,715,-425,-6
-124,-928,16356,652,-311,23
44,-868,16452,490,-109,-32
-36,-924,16636,335,77,-24
-60,-912,16604,174,219,-20
92,-848,16564,11,306,26
104,-876,16396,-101,357,63
200,-928,16376,-147,437,134
-76,-828,16112,-181,481,228
-120,-920,16092,-162,395,299
-412,-892,16040,-74,288,335
-508,-1092,15880,56,284,354
-624,-920,15916,182,248,280
-552,-900,15912,265,226,211
-648,-812,16108,285,279,134
-572,-896,16024,276,318,39
-444,-724,16036,232,244,28
-392,-836,16020,201,164,87
-348,-816,16108,120,96,195
-420,-780,16016,21,37,247
-464,-736,15744,-21,69,265
-552,-692,15880,-19,115,259
-744,-768,15796,-23,115,229
-648,-840,15756,69,91,134
-628,-860,15712,211,95,46
-572,-920,15712,379,120,-18
-476,-924,15752,502,196,-5
-352,-680,15996,543,243,-36
-288,-824,16280,511,170,-1
-308,-732,16532,421,-29,119
-364,-744,16516,324,-175,166
-268,-740,16416,190,-237,257
-296,-720,16268,26,-36,287
-480,-764,16164,-64,215,238
-572,-808,16116,-163,437,162
-812,-780,15976,-159,527,95
-672,-608,15820,-109,540,-16
-592,-856,15568,25,549,-104
-508,-748,15592,167,487,-108
-448,-864,15728,335,300,-110
-536,-832,15832,455,175,-76
-312,-816,16020,489,120,-45
-388,-840,16072,493,91,31
-332,-820,16356,450,35,115
-352,-900,16448,327,-68,171
-348,-816,16320,156,-78,173
-324,-912,16264,43,-10,176
-420,-956,16312,-55,27,119
-428,-876,15976,-83,28,100
-520,-824,16080,-83,34,92
-532,-892,15872,-84,25,83
-504,-824,15804,-72,77,111
-392,-908,15708,-14,114,105
-528,-856,15500,108,253,107
-480,-960,15716,216,292,88
-428,-884,15832,277,208,120
-592,-876,15984,326,35,201
-620,-820,16092,319,-76,187
-636,-716,16028,256,-83,172
-620,-840,15960,188,28,92
-484,-740,16132,196,168,23
-428,-764,16132,115,190,-10
-336,-792,16016,42,144,-33
-208,-776,15988,8,118,-3
-336,-872,15896,4,148,86
-356,-752,16016,13,130,175
-564,-880,15940,43,53,207
-676,-832,15756,103,108,198
-688,-744,15896,156,214,82
-776,-800,15920,196,227,-15
-620,-828,16000,214,89,-107
-428,-884,16032,206,-42,-155
-268,-756,15872,245,-57,-74
-216,-760,16060,258,-66,-3
-220,-856,16116,225,-97,82
-340,-716,16076,152,-103,127
-336,-844,16240,44,-137,181
-436,-824,16136,-20,-101,136
-436,-728,16132,-61,-128,146
-604,-720,15968,-72,-161,158
-604,-892,15896,-7,-129,159
-660,-876,15744,56,74,56
-472,-800,15828,117,291,-50
-760,-784,15892,194,315,-118
-472,-852,16096,307,230,-206
-420,-832,16140,352,212,-242
-280,-812,16188,344,132,-160
-304,-860,16256,255,5,-72
-144,-860,16220,208,13,-58
-252,-760,16316,132,66,-33
-280,-804,16308,62,48,38
-208,-796,16328,32,-35,80
-228,-792,16188,26,-79,114
-264,-920,16048,24,-125,137
-384,-740,16140,66,-63,133
-360,-836,16032,71,-36,151
-596,-788,16100,98,58,91
-584,-836,16080,130,193,64
-516,-724,16112,122,304,-47
-536,-824,16108,93,396,-78
-488,-644,16232,74,394,-100
-360,-752,16264,46,303,-86
-412,-720,16236,21,161,-53
-424,-788,16140,21,-3,18
-272,-792,16032,-3,-58,12
-340,-744,15988,24,10,45
-456,-768,15792,55,5,150
-536,-704,15948,58,-143,138
-612,-824,15868,66,-244,181
-668,-676,15848,100,-299,160
-700,-772,15816,136,-224,83
-692,-772,15692,244,18,0
-724,-764,15892,270,179,-78
-592,-756,16124,279,144,-201
-468,-640,16000,293,160,-205
-484,-640,16176,210,66,-210
-240,-364,16440,75,-364,-115
-316,-1264,15580,50,-227,-4
-344,-1088,15808,218,-135,-54
-300,-720,15960,222,-83,-94
-276,-748,16016,147,-134,-26
-388,-964,16088,143,-272,61
-392,-852,16008,128,-339,101
-368,-900,15828,138,-164,29
-388,-960,15876,199,133,-49
-424,-772,15880,200,321,-62
-644,-712,16160,210,282,-116
-536,-928,16128,170,48,-105
-452,-992,15912,163,-141,-154
-360,-956,15900,181,-143,-193
-176,-996,15948,176,-48,-207
-236,-1036,16120,146,-21,-177
-20,-1044,16024,200,-76,-125
24,-976,15848,191,-67,-45
-56,-908,16004,198,-90,39
-64,-956,16032,210,-91,104
-192,-876,16008,232,-159,180
-152,-952,16108,232,-115,192
-244,-876,16132,242,-73,203
-484,-668,16108,192,-133,248
-468,-856,16096,105,-158,208
-476,-864,15900,87,11,166
-492,-844,15996,112,82,85
-448,-924,16068,130,22,58
-428,-940,16152,169,-158,27
-428,-972,16092,189,-340,37
-176,-988,16080,227,-235,43
20,-972,16032,253,23,6
-92,-852,16232,235,175,-3
-72,-920,16392,202,197,-7
-104,-816,16292,126,130,58
-44,-804,16484,57,33,137
-36,-744,16300,7,18,270
-192,-780,16396,-39,34,306
-364,-872,16260,-56,89,283
-468,-792,16344,-88,116,224
-540,-844,16168,-65,149,164
-656,-844,15776,-82,253,55
-484,-700,16064,-19,400,-60
-352,-876,15956,78,389,-86
-364,-844,15928,168,318,-102
-168,-768,16052,243,131,-31
-60,-812,16076,259,-15,-26
68,-936,16128,285,-43,13
148,-780,16168,304,11,104
56,-792,16320,272,-20,246
-40,-900,16500,208,-148,431
-292,-876,16436,73,-261,513
-424,-804,16192,-33,-52,450
-620,-692,15984,-99,295,285
-612,-716,16028,-119,452,115
-636,-860,15896,-54,420,11
-500,-744,15848,43,319,16
-488,-644,15880,134,84,79
-320,-756,15828,185,-52,129
-280,-796,15848,276,-76,166
-408,-700,16100,307,-42,198
-420,-776,16296,266,-80,182
-428,-712,16184,179,-170,135
-412,-720,16236,106,-144,118
-504,-740,16200,84,-75,98
-448,-868,16044,26,-4,29
-588,-864,16028,41,84,-49
-412,-900,15984,61,225,-210
-304,-952,15932,82,372,-261
-168,-1064,15972,133,415,-272
-56,-824,15928,174,312,-154
-12,-988,16096,227,169,14
40,-948,15948,172,-10,153
-164,-980,15972,154,-112,288
-44,-924,15996,111,-141,324
-232,-988,15960,59,-75,381
-324,-900,15900,29,4,379
-564,-896,15940,-2,-25,374
-660,-964,15744,-44,-57,295
-664,-1084,15436,46,2,245
-656,-1032,15408,126,181,167
-648,-1068,15624,221,246,8
-396,-1020,15788,318,208,-26
-356,-1028,15836,387,71,11
-224,-1012,15952,409,-98,38
-88,-816,15964,383,-182,157
-68,-876,16176,304,-225,267
12,-816,16028,229,-189,299
-168,-784,16096,167,-129,365
-308,-704,16176,119,-151,403
-344,-624,16224,84,-162,370
-360,-556,16220,40,-134,415
-288,-360,16252,33,-89,399
-340,-180,16380,-18,18,338
-540,348,16564,-100,17,283
-724,936,16292,-164,83,307
-1440,1704,16588,-132,-17,210
-1740,2492,16692,-59,-708,-3
-1752,2196,15968,412,-571,-394
-1624,3532,16472,1613,-80,-1124
-1372,5252,17972,2436,94,-1795
-296,7148,19112,2964,-120,-2037
-176,9020,20564,3559,-505,-1709
-680,10968,22316,3813,-1030,-1229
-1000,12268,23536,3366,-1360,-949
-1900,13064,24992,2193,-1413,-1154
-2844,14440,26168,-171,-1622,-1549
-3640,15064,25864,-3265,-1329,-1883
-4164,15040,24684,-6360,7,-2563
-4440,14556,23176,-8785,1791,-3839
-4752,13796,21640,-10647,3684,-5892
-5060,13024,19924,-11702,4798,-8728
-3916,11388,17088,-11810,5864,-12433
-764,9156,13332,-10158,8969,-16834
1764,6848,12132,-7449,11891,-19446
4316,4876,12832,-4387,12219,-20343
5888,3020,13140,-1539,8848,-19051
6896,1624,13320,1066,4818,-16526
6744,-68,13888,2952,1566,-14119
5780,-1924,12816,8938,748,-12330
1628,-360,18996,6974,-5038,-11690
-112,-3236,20352,3207,-11476,-12643
1200,-7696,17208,-135,-13092,-14389
2300,-7232,15392,-2642,-9240,-16026
1644,-8956,12092,-3888,-2934,-17340
1252,-9916,8932,-4031,2315,-19086
1476,-10856,7084,-2084,5293,-20103
2188,-11512,6520,1218,6677,-21059
3680,-11620,7144,4388,6731,-21414
5528,-11144,9244,6972,5962,-20678
6324,-10856,11340,8512,4825,-19161
5476,-10472,13256,8809,3984,-17965
3580,-9960,15300,7888,2928,-17347
3452,-6748,17472,5650,1014,-15889
3588,-7000,18528,2746,-1495,-13469
4556,-6568,19428,-581,-3356,-10584
5236,-7472,18504,-3313,-2981,-8157
4972,-8220,16456,-5207,-1018,-6266
3764,-8220,14396,-6188,912,-4969
2704,-7816,12848,-6065,1942,-4185
1332,-7896,12512,-5243,1476,-3646
840,-7812,12688,-4203,-260,-3148
1348,-7512,12568,-3268,-1191,-2534
1392,-7184,12560,-2505,-742,-1793
812,-6804,13356,-2116,39,-1246
204,-6276,13928,-2035,670,-1141
-444,-5952,14552,-2188,637,-1193
-684,-5784,15056,-2451,297,-1243
648,-4816,14776,-2087,-354,-710
-508,-4924,15048,-2196,-1927,-750
22
-1944,-2360,15968,-4251,-2107,-5316
-1128,-2860,14628,-4200,-1347,-5707
-1388,-2960,15440,-4019,-659,-5545
-1072,-3268,15460,-3627,-1146,-5058
-808,-3696,14936,-3150,-1482,-4476
-548,-2668,13972,-2470,-866,-3453
-792,-2092,13592,-1857,-123,-2328
-964,-2092,13112,-1140,431,-1114
-1348,-3192,12552,-350,1343,-517
-1580,-3476,12160,457,2818,-459
-2032,-2680,12004,1265,4458,-792
-2452,-2124,12552,2069,4962,-1305
